Acid(ml),CaCO3(g),CO2
107.9426122,118.9026632,96.96556895
107.7960869,107.3872385,115.3911005
99.90601837,89.79325809,88.85811178
104.8731726,95.22327891,95.2324496
90.01260724,101.4633456,93.8321947
93.62818531,84.32226335,77.42996087
91.91358402,79.1023759,74.87473565
87.84393849,128.2709421,107.8377009
100.2471704,76.02025987,70.57327942
113.0201895,102.1759746,104.3478112
101.0788506,98.88756341,96.79530379
96.29513852,102.3397585,106.4287185
106.4196898,111.9172575,106.6648151
93.02978776,120.0060595,93.27529537
116.3224761,73.45929409,79.29194929
92.89581225,86.82823795,73.63619578
98.66047303,120.4034173,120.3590546
108.1772825,94.6788176,102.6452213
99.02877955,78.21408079,87.0443796
93.44444211,104.8714473,96.35448215
115.5694202,94.07338564,98.50454452
111.4893238,104.2535864,105.4548443
111.5287936,99.76666074,114.4664741
113.0802073,96.50276533,99.62576839
101.046192,104.7109015,107.0067272
112.8792321,115.5254952,107.7428526
114.2722544,117.941704,126.1430139
104.4247888,109.0322434,111.0158777
100.6060092,117.6179822,110.0707083
100.6673256,99.74046321,101.0947972
71.67066715,109.8483603,84.98680163
110.2439315,125.0941002,116.5796883
102.7179158,108.8599843,100.305583
100.9076143,114.6068645,108.1490504
92.8560108,82.93224518,94.38619233
108.6526397,119.9308081,117.9139945
107.5827487,111.2999059,114.163175
103.0232484,83.35597627,99.9406545
102.3416379,102.7041726,116.2646125
94.42434644,100.1860665,89.98949951
103.51576,104.2486892,110.4919397
92.94085765,103.6697745,97.73304558
107.9601905,131.1144436,128.7114938
125.440556,115.1054455,121.0644102
88.26023841,83.94284828,81.2910578
107.2593936,112.6941647,110.4699025
71.4373985,106.4892234,92.54791207
115.0756026,84.08326693,98.36963632
96.9750567,105.1579174,112.7493862
87.04048123,117.9349792,109.5298059
106.2521979,119.4648141,119.2099523
110.651755,100.9028254,86.73739596
101.3612329,95.22900862,88.88296683
88.26007344,92.18458692,66.99896204
111.1763179,97.84368253,103.2854458
121.9259321,95.89030589,97.63118322
131.7559997,104.0033115,116.6328609
95.54119132,97.44195708,82.31223965
107.9838037,101.4213047,111.8469907
107.1811824,94.79168669,101.502061
99.93540463,97.45331181,101.6115261
127.0061915,101.2050129,95.96754074
120.8630964,130.4902314,134.6529355
89.65611382,98.55989112,98.65470646
110.4943698,109.1325774,103.1077615
115.3429586,63.28458054,92.44272905
113.4409433,98.95461171,105.8305368
106.4036241,106.1827715,111.9914365
120.8455741,97.41301977,100.705688
118.327021,105.5500811,91.69372408
86.38111486,110.2298261,96.71937599
110.0528257,108.771257,105.8592098
106.7475764,96.99506659,109.4489213
100.3681409,106.6495968,109.5270864
100.9716626,107.0880679,97.9646671
95.43599849,93.12036494,82.22234249
100.0675784,79.32741841,79.26278946
96.37989698,125.5494243,106.1428004
99.50464966,114.2171506,116.8851457
110.226976,93.39783807,85.73095173
99.64271983,123.9762457,110.4955208
113.9254485,100.606901,97.16725016
113.7012628,97.18702238,96.45999983
106.2907637,115.210564,118.1532085
103.531186,99.55150902,88.06381863
82.01506242,101.1417555,91.23599296
96.40963892,108.8834373,104.7513405
84.6724418,104.0246146,96.03443175
110.7846543,119.6346876,114.9738845
96.25888956,100.8793153,101.5828346
77.19044896,96.31095461,90.11743833
86.74061653,121.0412411,105.632354
102.6446992,87.6613588,90.34344853
100.1138819,72.50111868,67.12604444
110.6622593,77.2486539,92.86413914
107.1249247,95.79806219,101.3225442
102.1997381,98.93389439,104.6148103
100.6120501,117.7541442,110.0699387
99.21090874,118.4409352,107.2511187
90.59669682,108.5394966,105.9262935
94.00487721,95.15260489,84.20739353
100.5395862,93.87298362,94.75994687
123.0336239,112.2531205,109.0466501
98.83084125,97.27805132,92.60929781
113.0037409,84.75044878,93.69093695
106.8003717,94.36549123,99.39737781
96.16962305,115.9537893,103.5128589
90.92678879,106.3631155,101.4482106
108.8844887,101.2994307,95.78526226
109.8709754,86.00841318,91.87072931
106.2747013,76.6179541,93.75217665
98.70611664,120.5486593,105.1766403
86.56545812,107.5582488,105.0714431
91.74136131,82.34206261,92.07177534
110.3700765,105.2498841,102.2396655
86.18809067,91.89972704,86.14081245
111.7906584,96.34277268,101.8497915
119.4642374,102.0557071,105.8193371
117.3905461,95.28151104,112.5086971
96.72907959,99.4520242,91.61480901
99.90030798,119.7043629,110.0395907
103.1354568,99.81313523,96.574425
75.80957423,93.25776135,72.64957235
99.43865273,111.8000488,110.0058099
105.6049493,125.6090559,120.9147268
117.5281177,132.4645811,122.9016107
120.6787723,116.536532,107.7972998
106.1532332,102.4186808,103.2615098
77.0562064,96.64728496,98.43255467
102.6484853,112.4963939,107.7452779
107.7081498,107.3161136,105.9861378
122.3227457,85.11247615,95.87461978
115.9518084,104.1461856,98.21882775
114.8472426,101.6594143,112.1166894
107.4604137,84.76218462,85.30955813
86.17239601,94.37836255,87.80327089
110.3706629,123.3675679,107.2177245
109.0161697,85.95320196,85.55633409
103.3331014,106.2403726,79.78731178
91.43907115,104.1919545,95.13306612
86.22483253,93.61836067,91.32699457
99.37060202,62.78053307,70.64127237
93.93480942,106.5452186,98.11302479
92.75396986,94.68498175,111.3285975
111.2640782,113.2812426,104.3473932
94.28779754,98.72241375,91.75041964
102.693564,112.0851234,101.720509
108.6424064,123.5170721,108.3953272
86.18802213,79.85719766,75.08545021
91.63236374,87.11452005,95.39989339
116.4611863,96.06265949,102.1854131
107.7326422,96.28403721,85.5469255
116.483398,112.5055414,107.9401669
98.4041638,117.7959023,114.4040074
96.81650274,97.34130663,100.5882585
107.9310519,99.10572239,98.06916328
112.6209456,97.27366524,107.6554156
92.16370985,105.7198843,101.6147414
111.8297817,96.17372241,92.23432612
79.67116724,98.92839686,92.05852053
122.7412967,102.9037513,102.5173072
108.2682618,99.39882632,104.1395566
115.3749455,106.1249895,116.8375523
100.0402973,100.0863813,94.28597513
94.94550792,96.17869772,108.9384992
82.12140743,90.2462881,69.78213175
114.850215,110.6866712,110.9829968
94.11917035,91.08266974,95.52392403
106.765207,86.65991172,94.6823748
88.03910156,125.3015209,106.0346267
100.979995,103.618499,115.1187139
103.021076,108.3614905,107.3285386
102.4900549,97.8287041,88.79963816
113.5150679,118.5438281,111.9879042
128.8950911,85.50841765,97.47148735
125.4826494,91.01475283,101.1017044
88.67577202,95.30813047,90.63937885
82.62022159,81.04663054,61.06378144
101.3441048,105.1330332,93.93531266
102.0415854,96.8294932,95.16266679
118.9384032,83.45714123,95.21092581
113.1588292,111.4114348,102.0268599
102.8156912,104.8209183,102.7887785
106.6639,86.74668181,83.2043976
106.8180272,98.07093038,106.3207811
110.8293919,83.51568637,87.13903423
95.21240321,111.3900735,97.7135382
123.8912594,103.6960937,109.7809422
97.73084951,95.3142981,87.83444608
94.51419753,93.10021497,73.89894474
115.2578468,90.74343876,101.8035779
119.8223467,105.2635494,112.0496916
98.53161455,92.08643443,90.14314416
110.6500672,113.8305605,109.2963922
105.3839749,87.61982236,96.98756886
109.6417007,94.07550956,103.5287901
102.1232558,116.1592028,124.3548
115.2629377,100.9222628,104.3780535
113.0116447,104.3951358,109.4805486
127.6146634,97.22079533,101.0626193
99.67017402,92.07620269,91.97415815
103.1721661,112.3669059,102.4035857
99.49879092,98.16566917,97.40351288
94.74910085,101.2912553,93.42321541
111.3899861,79.49962713,86.90615886
131.6179831,96.16000144,104.9734609
90.82407472,99.82106343,92.55008069
100.8233491,98.04812864,87.87046196
91.3915959,88.87110188,79.92527316
99.13028422,92.51417316,107.2546399
109.5044507,100.7638125,106.877637
136.1679867,116.8180307,134.3144753
103.5968202,79.66776114,89.70099257
86.34892184,79.52320288,78.29797027
81.19917739,99.72382287,84.6485391
103.6517015,67.48095549,67.50877708
114.9113172,102.4828336,118.7920642
99.26488977,89.08501468,88.89226602
88.78202941,98.94491039,77.48461342
113.7885798,121.3133229,118.5476162
83.3463076,111.5720848,104.8647126
120.3640028,75.04805806,98.8841597
103.8378684,120.4211118,114.1900967
99.49463252,117.8234726,98.61748808
99.43629474,92.96593161,100.5662623
96.6683685,85.30651595,75.8559856
99.95059627,101.2964057,100.4474455
79.79238173,79.97184215,68.55540272
89.14090022,85.33820466,78.5982711
107.8780626,112.4692791,97.9886781
101.8411449,95.88113191,100.1168516
98.89512929,91.00887665,91.09897029
97.34725318,114.1487717,100.0734571
92.6008561,118.7130198,109.9882375
101.2384297,99.51701593,93.64228032
103.7295999,112.8415601,108.1706322
97.26258691,97.3688369,81.29442085
105.2726703,123.9390536,104.7051521
114.9699838,118.6620739,108.8728978
108.6618548,109.2634263,98.82937085
96.02650083,82.17804289,89.3593802
110.7508258,77.64405963,84.75501463
88.04982838,127.1197614,89.0399072
94.05137158,77.3872488,91.25171099
120.9340088,130.2983562,133.8717487
105.7077794,82.03166298,78.56807185
112.518479,84.97636568,90.80583558
96.29126415,107.8391823,111.7772536
97.53401045,123.8022262,115.0645674
102.1303244,112.2577886,109.3804583
123.4376251,89.14633248,104.3015233
103.1174358,112.7030534,102.0144701
113.7667571,91.16415047,109.4925904
80.11507781,89.8040451,65.5666579
107.7569384,109.9368853,102.6457442
125.0078251,110.050218,126.4661294
114.7326756,94.81985658,110.5755721
114.107487,148.4412358,138.7499052
97.89884413,118.3408756,95.69259696
109.5150279,103.2177448,93.63500049
111.7642287,79.91783781,100.6067594
108.5991878,84.28681277,77.32660974
96.10220607,120.8154007,104.4108099
92.93126686,105.0990321,90.30862621
74.39088958,110.269993,99.4372726
94.09560812,97.24607229,96.16312566
106.3515934,133.0653745,123.5507342
95.02983556,109.0267867,104.5763614
85.24108063,72.16943418,72.01112172
108.9907523,108.9372559,108.620291
135.3830875,72.57946443,91.63321034
95.31464118,127.2126753,118.6759529
103.5841942,118.7946857,102.6628232
104.0134481,87.25758866,97.14650503
101.1682848,128.2106814,125.0221109
102.9748397,118.9857381,118.4261435
99.0499279,94.4541027,93.66672645
112.7085862,138.4658697,127.8462766
111.8660387,109.6523102,110.7880891
104.0043893,86.88766278,82.99210328
132.0110805,124.6741878,133.3539911
104.8268718,112.263535,96.92552198
98.05665205,93.76935029,80.86578695
103.455382,98.02045741,105.8296416
109.1158457,106.3230813,107.536876
102.070981,98.61092512,93.8015548
104.2512543,128.9422172,115.8615687
85.81073368,139.6861543,109.0514493
98.63405015,127.1455024,119.0256899
103.0940998,83.06350905,81.78502014
109.6915136,103.4765204,114.0897137
121.5328589,88.82753098,101.5853523
120.4995192,91.54701913,91.20206152
83.15289066,125.1460492,120.3823701
108.2935362,112.509497,110.4641434
86.64481283,94.5454859,100.7220722
97.53963065,109.5072359,88.61073449
94.10368557,96.51588783,95.59634706
111.2067731,125.7049965,112.7984001
100.6056195,111.6742021,81.38408155
109.8927286,113.4780024,111.6699907
95.4247253,106.7047387,99.31372724
103.36902,105.0307353,107.7532162
105.4985982,89.17692269,94.49694101
96.81211605,95.30788984,86.38791544
70.237802,117.4384929,89.08167944
108.6557867,135.3676251,125.8746607
100.834659,94.32626769,91.61030597
104.3133432,92.85054857,103.3581557
125.632394,111.3758766,112.173943
115.5525376,124.643694,107.2356884
100.7507756,103.2052572,89.35967975
114.49752,118.1065043,116.1745844
113.4974531,98.48657738,103.6754898
115.5340921,130.436403,122.1097285
113.8040882,92.95749971,101.8292354
108.3897477,83.41503546,99.38065884
111.3960544,114.8011991,104.0580983
106.8404983,99.39068527,106.4560075
82.6218023,107.6859805,102.6454494
131.3301648,110.4543032,115.0664189
111.9268199,87.26831529,92.37400484
94.44329082,111.4950048,104.3813733
105.1753195,115.9419381,104.3511873
109.4622759,102.1497041,110.3602503
104.3447956,105.0809501,112.0265022
106.4831681,87.31477915,101.8158223
105.3261186,99.43960051,108.1894688
95.77593091,106.0540252,98.7824082
99.45894383,99.7080175,95.75358001
110.8461124,100.8252939,108.5826169
87.50008637,86.52095648,81.28193876
92.98629825,83.68773818,79.31469274
114.7218048,112.614046,107.5657685
84.13327969,97.21528768,94.3100526
89.95455961,105.1350168,103.3962904
92.44786942,97.88192586,105.4537136
95.63662245,89.07440556,83.99037922
85.42138828,103.8559242,87.51227827
106.6036779,82.43559573,76.93791771
86.90806711,121.0299398,108.8127911
96.99700046,93.38156813,94.22206908
121.7371785,80.12014167,93.04213536
119.9814938,128.0406072,120.7206762
114.8310548,80.45399374,75.46412594
93.50619652,112.6299059,103.5009262
89.20375505,88.49925777,82.33460383
113.1516361,87.61601432,88.26155561
127.1173182,78.22676878,101.1102617
110.9869952,87.38879632,80.15211769
67.75776683,91.23376018,85.66657739
102.556409,109.163725,110.8698952
107.7577981,122.3625266,119.1612168
103.4547762,98.85386049,96.98203372
113.1115845,109.1060735,118.9907459
109.8949919,96.27858536,94.4654176
107.86042,117.9628249,115.9144167
104.1355636,116.0829233,103.2044846
88.15996865,103.912082,100.1595489
115.9158981,115.6728063,108.5870373
89.43907726,105.1353215,102.6448788
107.5554635,88.02505419,93.59814971
100.823404,103.3237952,106.1970602
96.18767234,102.4651986,84.58082053
87.98144045,92.63916683,81.5043346
78.99479955,109.7475435,112.360237
85.93728313,95.0850781,95.09470873
97.56729871,84.19881697,83.06077322
102.8155639,118.212808,119.1705013
118.0515785,92.52642456,106.4470175
104.4644941,98.80575635,84.96467879
105.6347677,100.3270309,98.41848199
111.0706857,90.40964584,106.2685353
103.3750484,135.4801342,130.5913103
94.10506452,86.04537357,85.15958258
108.3358938,90.00273661,98.60731105
105.9884314,114.959618,112.7214393
78.35474252,89.6509175,88.54314762
129.4202882,104.5732263,130.2590701
100.9384277,90.57440163,89.27035544
108.7699569,101.2762639,95.91633743
96.50014573,122.6341342,107.8541295
113.5562587,106.2960223,116.8875387
103.426723,91.53030813,93.50372158
84.55224838,88.66124058,81.06830105
118.2469021,115.0279919,107.1502085
73.22705215,113.5682372,76.17404676
114.7342217,101.6993865,98.5796107
124.2230471,97.37221005,123.0307315
85.94254078,99.95673249,90.27624368
85.43601723,89.5649741,74.31824903
102.1059997,103.6885132,95.86150339
117.5924906,108.3131377,111.6812835
96.69120503,101.8358139,105.9580757
82.89330725,84.81893278,72.83990118
125.3788246,121.4999157,123.4803359
126.9876029,83.53663596,105.3223869
109.6145345,98.12914255,102.4465374
111.3546578,114.2443299,101.1243963
119.5108375,81.23408767,104.3100981
107.9763227,73.34334967,86.47650206
95.16653001,118.6545804,117.1435676
111.7805782,93.79563768,93.13813498
93.51309101,103.1998432,100.2476765
105.5836727,118.174197,125.2724473
122.258254,119.3914614,126.955737
120.6937088,72.69401549,76.61497331
105.1392069,93.21703133,103.0878858
115.1038111,126.2453212,123.3660186
96.05800338,109.5753513,99.31429184
103.9474546,92.93123291,93.61241056
122.1104355,108.3859867,120.2014918
104.4232771,108.6035873,107.1338227
92.59769151,107.7395469,99.49037523
104.045523,74.78677879,69.76510865
90.79823451,78.15364561,84.70402332
98.30985864,92.69225203,96.74466734
117.565594,99.64078055,100.8491903
105.5244595,94.52279693,89.89200039
112.7906789,110.8232892,106.5285547
98.85646165,94.47207502,110.9222873
84.97699468,112.2771388,91.9248012
131.3585492,99.05177482,111.3896716
113.0616931,103.1865144,107.4656075
99.00885673,94.77153445,91.89474882
88.31641439,109.550415,96.13065437
108.0612244,98.30139939,103.1681762
135.2661245,104.6071779,119.2682341
92.47309493,88.23017163,85.47951802
89.42401776,111.7658892,97.09973974
94.70181884,97.92105999,94.1733124
105.4876876,132.8593155,116.8757478
86.03552305,74.88664336,77.93856625
99.18421246,98.90682045,100.6866233
121.6674139,96.07305157,89.92637741
109.993411,100.6299614,94.2353876
111.4080036,103.9595768,99.3079296
99.14728302,96.73098013,99.38592553
105.2898022,112.7555933,107.3767065
91.89298146,87.26937172,78.101469
92.46047008,104.7241633,100.7873201
106.465202,72.85923026,90.67262478
106.1612784,90.15882003,93.00982315
82.2113049,102.5313529,96.14721127
142.8492746,99.09914741,128.5844777
118.9951353,99.855889,107.6031251
110.4152773,107.0425062,123.8544762
102.9765349,86.22057417,86.43006856
106.4295882,119.1289459,110.463715
100.7412708,127.4446155,127.8922036
95.29271701,101.8424784,92.77045369
91.81575402,119.5235535,108.3284593
96.50742845,91.21711358,94.57174346
125.1866938,99.55995433,115.7442694
98.95773072,116.7819297,112.1028033
124.9158787,102.7638578,111.5451799
79.60004703,104.9366925,99.20340872
76.18603384,94.34107772,76.71797674
105.7218846,112.3854321,121.5347652
109.901094,99.85844676,100.8380515
105.0400286,100.006974,95.87611705
121.1689069,114.8271412,102.8533603
101.4360617,88.22164963,83.19865463
106.5192461,87.40580635,84.52366949
119.9071312,95.48437118,103.3577626
110.8232271,108.9328895,107.8356924
112.8687168,109.8500632,109.4637704
85.66927938,92.89579366,81.46155249
91.62015495,97.67403171,96.68086826
107.6346365,96.23154286,108.9823506
107.8181539,75.37963968,96.14195264
94.80924031,109.5724911,90.09893992
109.2732317,110.7440194,111.0296494
80.66584361,108.2672375,98.68120667
89.52652662,93.6402244,84.50076522
101.0032125,126.9019001,118.6095387
122.9073695,80.74097893,101.888834
95.36542573,108.8209547,97.76531778
